arbitration_id,adj_page_sum,adj_page_mean,adj_page_var,adj_page_sd,adj_page_min,adj_page_max,italaw_title,italaw_case_type,italaw_arbitration_rules,italaw_investment_treaty,italaw_legal_instruments,italaw_economic_sector,page_sum,page_mean,page_var,page_sd,page_min,page_max,num_known_docs,num_avail_docs,pct_avail_docs
2010_energoalians_v_moldova,262.0,21.833333333333332,661.969696969697,25.72877177343872,6.0,100.0,"Komstroy (formerly Energoalians) v. Republic of Moldova, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),"Energy Charter Treaty (ECT),Moldova-Ukraine BIT",Energy Charter Treaty (ECT),"Electricity, gas, steam and air conditioning supply",262.0,21.833333333333332,661.969696969697,25.72877177343872,6.0,100.0,12,12,1.0
2010_flughafen_z_rich_v_venezuela,389.0,77.8,8321.199999999999,91.22061170590777,11.0,221.0,"Flughafen Zürich A.G. and Gestión e Ingenería IDC S.A. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/10/19 | italaw",International Investment Agreement,ICSID,Switzerland-Venezuela BIT,Switzerland-Venezuela BIT,,389.0,77.8,8321.199999999999,91.22061170590777,11.0,221.0,5,5,1.0
2010_guaracachi_v_bolivia,1135.0,27.682926829268293,2548.6719512195127,50.48437333690013,1.0,212.0,"Guaracachi America, Inc. and Rurelec PLC v. The Plurinational State of Bolivia, UNCITRAL, PCA Case No. 2011-17 | italaw",International Investment Agreement,UNCITRAL (1976),"Bolivia-United Kingdom BIT,Bolivia-United States BIT","Bolivia-United Kingdom BIT,Bolivia-United States BIT",,1135.0,27.682926829268293,2548.6719512195127,50.48437333690013,1.0,212.0,54,41,0.7592592592592593
2010_i_kale_v_turkmenistan,372.0,53.142857142857146,3340.142857142857,57.79396903780581,7.0,175.0,"İçkale İnşaat Limited Şirketi v. Turkmenistan, ICSID Case No. ARB/10/24 | italaw",International Investment Agreement,ICSID,Turkey-Turkmenistan BIT,Turkey-Turkmenistan BIT,,372.0,53.142857142857146,3340.142857142857,57.79396903780581,7.0,175.0,8,7,0.875
2010_k_l_v_turkmenistan,288.0,72.0,4232.000000000001,65.05382386916239,4.0,160.0,"Kiliç Ĭnşaat Ĭthalat Ĭhracat Sanayi Ve Ticaret Anonim Şirketi v. Turkmenistan, ICSID Case No. ARB/10/1 | italaw",International Investment Agreement,ICSID,Turkey-Turkmenistan BIT,Turkey-Turkmenistan BIT,,288.0,72.0,4232.000000000001,65.05382386916239,4.0,160.0,4,4,1.0
2010_metal_tech_v_uzbekistan,144.0,144.0,,,144.0,144.0,"Metal-Tech Ltd. v. Republic of Uzbekistan, ICSID Case No. ARB/10/3 | italaw",International Investment Agreement,ICSID,Israel-Uzbekistan BIT,Israel-Uzbekistan BIT,,144.0,144.0,,,144.0,144.0,1,1,1.0
2010_minnotte_and_lewis_v_poland,108.0,54.0,4050.0,63.63961030678928,9.0,99.0,"David Minnotte & Robert Lewis v. Republic of Poland, ICSID Case No. ARB (AF)/10/1 | italaw",International Investment Agreement,ICSID Additional Facility,Poland-United States Business and Economic Relations Treaty,Poland-United States Business and Economic Relations Treaty,,108.0,54.0,4050.0,63.63961030678928,9.0,99.0,3,2,0.6666666666666666
2010_philip_morris_v_uruguay,783.0,65.25,6980.204545454547,83.54761843077603,5.0,304.0,"Philip Morris Brands Sàrl, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay, ICSID Case No. ARB/10/7 (formerly FTR Holding SA, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay)  | italaw",International Investment Agreement,ICSID,Switzerland-Uruguay BIT,Switzerland-Uruguay BIT,,783.0,65.25,6980.204545454547,83.54761843077603,5.0,304.0,13,12,0.9230769230769231
2010_rsm_v_grenada,62.0,31.0,722.0,26.870057685088806,12.0,50.0,"RSM Production Corporation and others v. Grenada, ICSID Case No. ARB/10/6 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Grenada-United States BIT,Grenada-United States BIT,"Mining and quarrying, including hydrocarbons (oil and gas)",62.0,31.0,722.0,26.870057685088806,12.0,50.0,2,2,1.0
2010_scb_v_tanzania,144.0,10.285714285714286,547.6043956043957,23.40094860479796,1.0,67.0,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12 | italaw",International Investment Agreement,ICSID,Tanzania-United Kingdom BIT,Tanzania-United Kingdom BIT,,144.0,10.285714285714286,547.6043956043957,23.40094860479796,1.0,67.0,14,14,1.0
2010_st_ad_v_bulgaria,135.0,67.5,5512.5,74.24621202458749,15.0,120.0,"ST-AD GmbH v. Republic of Bulgaria, UNCITRAL, PCA Case No. 2011-06 | italaw",International Investment Agreement,UNCITRAL (2010),Bulgaria-Germany BIT,Bulgaria-Germany BIT,,135.0,67.5,5512.5,74.24621202458749,15.0,120.0,2,2,1.0
2010_stati_and_others_v_kazakhstan,2400.0,24.489795918367346,2263.7163896486422,47.57852866208288,1.0,414.0,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan (I), SCC Case No. V 116/2010 | italaw",International Investment Agreement,SCC Rules of Arbitration,Energy Charter Treaty (ECT),,"Mining and quarrying, including hydrocarbons (oil and gas)",2400.0,24.489795918367346,2263.7163896486422,47.57852866208288,1.0,414.0,98,98,1.0
2010_teco_v_guatemala,4448.0,65.41176470588235,10497.230904302023,102.45599496516553,1.0,602.0,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23 | italaw",International Investment Agreement,ICSID,CAFTA,CAFTA,"Electricity, gas, steam and air conditioning supply",4258.0,62.61764705882353,7984.7769973661125,89.3575794063722,1.0,412.0,68,68,1.0
2010_tidewater_v_venezuela,337.0,25.923076923076923,757.0769230769232,27.51503085727732,2.0,78.0,"Tidewater Inc., Tidewater Investment SRL, Tidewater Caribe, C.A., et al. v. The Bolivarian Republic of Venezuela, ICSID Case No. ARB/10/5 | italaw","International Investment Agreement, Foreign Investment Law",ICSID,Barbados-Venezuela BIT,Barbados-Venezuela BIT,,337.0,25.923076923076923,757.0769230769232,27.51503085727732,2.0,78.0,13,13,1.0
2010_universal_compression_v_venezuela,42.0,14.0,271.0,16.46207763315433,4.0,33.0,"Universal Compression International Holdings, S.L.U. v. The Bolivarian Republic of Venezuela, ICSID Case No. Arb/10/9 | italaw",International Investment Agreement,ICSID,Spain-Venezuela BIT,Spain-Venezuela BIT,,42.0,14.0,271.0,16.46207763315433,4.0,33.0,3,3,1.0
2010_von_pezold_and_others_v_zimbabwe,1531.0,56.7037037037037,24227.06267806267,155.65045029829716,2.0,787.0,"Bernhard von Pezold and Others v. Republic of Zimbabwe, ICSID Case No. ARB/10/15 | italaw",International Investment Agreement,ICSID,"Germany-Zimbabwe BIT,Switzerland-Zimbabwe BIT",Germany-Zimbabwe BIT,,1257.0,46.55555555555556,15377.564102564102,124.00630670479669,2.0,647.0,27,27,1.0
2010_white_industries_v_india,141.0,141.0,,,141.0,141.0,"White Industries Australia Limited v. The Republic of India, UNCITRAL  | italaw",International Investment Agreement,UNCITRAL (1976),Australia-India BIT,Australia-India BIT,,141.0,141.0,,,141.0,141.0,1,1,1.0
2011_al_kharafi_v_libya_and_others,513.0,39.46153846153846,11256.435897435897,106.09635195159113,4.0,392.0,Mohamed Abdulmohsen Al-Kharafi & Sons Co. v. Libya and others | italaw,"International Investment Agreement, Foreign Investment Law, Contract",Cairo Regional Centre for International Commercial Arbitration (CRCICA) Arbitration Rules (2011),The Unified Agreement for the Investment of Arab Capital in the Arab States (The UA),The Unified Agreement for the Investment of Arab Capital in the Arab States (The UA),Real estate activities,513.0,39.46153846153846,11256.435897435897,106.09635195159113,4.0,392.0,14,13,0.9285714285714286
2011_al_tamimi_v_oman,370.0,20.555555555555557,1812.1437908496732,42.569282244943636,2.0,176.0,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33 | italaw",International Investment Agreement,ICSID,Oman-United States FTA,,,370.0,20.555555555555557,1812.1437908496732,42.569282244943636,2.0,176.0,18,18,1.0
2011_al_warraq_v_indonesia,259.0,129.5,14964.5,122.32947314527271,43.0,216.0,"Hesham T. M. Al Warraq v. Republic of Indonesia, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),Organisation of Islamic Cooperation Investment Agreement,Organisation of Islamic Cooperation Investment Agreement,,259.0,129.5,14964.5,122.32947314527271,43.0,216.0,2,2,1.0
2011_arif_v_moldova,176.0,176.0,,,176.0,176.0,"Mr. Franck Charles Arif v. Republic of Moldova, ICSID Case No. ARB/11/23 | italaw",International Investment Agreement,ICSID,France-Moldova BIT,France-Moldova BIT,,176.0,176.0,,,176.0,176.0,1,1,1.0
2011_bahgat_v_egypt_i,620.0,24.8,1495.583333333333,38.67277250642024,2.0,177.0,"Mohamed Abdel Raouf Bahgat v. Egypt (I), PCA Case No. 2012-07 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),Egypt - Finland BIT (2004),Egypt - Finland BIT (2004),"Mining and quarrying, including hydrocarbons (oil and gas)",618.0,24.72,1496.6266666666668,38.68625940391067,2.0,177.0,25,25,1.0
2011_belokon_v_kyrgyzstan,197.0,19.7,532.4555555555556,23.074998495244927,5.0,82.0,"Valeri Belokon v. Kyrgyz Republic, UNCITRAL | italaw",International Investment Agreement,UNCITRAL Arbitration Rules 1976,Kyrgyzstan - Latvia BIT,Kyrgyzstan - Latvia BIT (2008),Financial and insurance activities,197.0,19.7,532.4555555555556,23.074998495244927,5.0,82.0,10,10,1.0
2011_burimi_v_albania,61.0,15.25,236.91666666666666,15.392097539538485,4.0,38.0,"Burimi SRL and Eagle Games SH.A v. Republic of Albania, ICSID Case No. ARB/11/18 | italaw",International Investment Agreement,ICSID,Albania-Italy BIT,Albania-Italy BIT,,61.0,15.25,236.91666666666666,15.392097539538485,4.0,38.0,4,4,1.0
2011_copper_mesa_v_ecuador,269.0,89.66666666666667,21009.333333333332,144.94596694400755,3.0,257.0,"Copper Mesa Mining Corporation v. Republic of Ecuador, PCA No. 2012-2 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules 1976,Canada - Ecuador BIT (1996),Canada - Ecuador BIT (1996),"Mining and quarrying, including hydrocarbons (oil and gas)",267.0,89.0,20676.0,143.79151574414954,3.0,255.0,3,3,1.0
2011_crystallex_v_venezuela,1711.0,24.098591549295776,1592.8901408450702,39.91102780993081,2.0,273.0,"Crystallex International Corporation v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/11/2 | italaw",International Investment Agreement,ICSID Additional Facility,Canada-Venezuela BIT,Canada-Venezuela BIT,,1711.0,24.098591549295776,1592.8901408450702,39.91102780993081,2.0,273.0,71,71,1.0
2011_detroit_international_v_canada,953.0,29.78125,1498.3699596774188,38.70878401186763,2.0,140.0,"Detroit International Bridge Company v. Government of Canada, UNCITRAL, PCA Case No. 2012-25 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),NAFTA,NAFTA,Construction,953.0,29.78125,1498.3699596774188,38.70878401186763,2.0,140.0,32,32,1.0
2011_gambrinus_v_venezuela,176.0,88.0,98.0,9.899494936611665,81.0,95.0,"Gambrinus, Corp. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/31 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"Barbados - Venezuela,Bolivarian Republic of BIT (1994)","Barbados - Venezuela, Bolivarian Republic of BIT (1994)",Other service activities,176.0,88.0,98.0,9.899494936611665,81.0,95.0,2,2,1.0
2011_garanti_koza_v_turkmenistan,357.0,119.0,17409.0,131.94316958448437,34.0,271.0,"Garanti Koza LLP v. Turkmenistan, ICSID Case No. ARB/11/20 | italaw",International Investment Agreement,ICSID,Turkmenistan-United Kingdom BIT,Turkmenistan-United Kingdom BIT,,357.0,119.0,17409.0,131.94316958448437,34.0,271.0,4,3,0.75
2011_highbury_v_venezuela_i,235.0,58.75,1596.25,39.953097501945955,3.0,91.0,"Highbury International AVV and Ramstein Trading Inc. v. Bolivarian Republic of Venezuela (I), ICSID Case No. ARB/11/1 | italaw","International Investment Agreement, Foreign Investment Law",ICSID,Netherlands-Venezuela BIT,Netherlands-Venezuela BIT,,235.0,58.75,1596.25,39.953097501945955,3.0,91.0,4,4,1.0
2011_khan_resources_v_mongolia,276.0,55.2,3041.2000000000003,55.147076078428675,4.0,126.0,"Khan Resources Inc., Khan Resources B.V., and Cauc Holding Company Ltd. v. The Government of Mongolia, UNCITRAL | italaw","International Investment Agreement, Foreign Investment Law, Contract",UNCITRAL (1976),Energy Charter Treaty (ECT),Energy Charter Treaty (ECT),,276.0,55.2,3041.2000000000003,55.147076078428675,4.0,126.0,5,5,1.0
2011_koch_minerals_v_venezuela,474.0,36.46153846153846,6451.269230769233,80.31979351796936,1.0,301.0,"Koch Minerals Sàrl and Koch Nitrogen International Sàrl v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/19 | italaw",International Investment Agreement,ICSID,Germany-Venezuela BIT,Germany-Venezuela BIT,,459.0,35.30769230769231,5807.23076923077,76.20518859782955,1.0,286.0,15,13,0.8666666666666667
2011_levy_and_gremcitel_v_peru,64.0,64.0,,,64.0,64.0,"Renée Rose Levy and Gremcitel S.A. v. Republic of Peru, ICSID Case No. ARB/11/17 | italaw",International Investment Agreement,ICSID,France-Peru BIT,France-Peru BIT,,64.0,64.0,,,64.0,64.0,2,1,0.5
2011_longreef_v_venezuela,81.0,81.0,,,81.0,81.0,"Longreef Investments A.V.V. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/5 | italaw",International Investment Agreement,,Netherlands-Venezuela BIT,Netherlands-Venezuela BIT,,81.0,81.0,,,81.0,81.0,2,1,0.5
2011_mamidoil_v_albania,249.0,83.0,5461.0,73.89857914736926,28.0,167.0,"Mamidoil Jetoil Greek Petroleum Products Societe S.A. v. Republic of Albania, ICSID Case No. ARB/11/24 | italaw",International Investment Agreement,ICSID,"Albania-Greece BIT,Energy Charter Treaty (ECT)","Albania-Greece BIT,Energy Charter Treaty (ECT)","Mining and quarrying, including hydrocarbons (oil and gas)",249.0,83.0,5461.0,73.89857914736926,28.0,167.0,3,3,1.0
2011_merck_v_ecuador,2101.0,61.794117647058826,7898.350267379679,88.87266321754784,2.0,330.0,"Merck Sharpe & Dohme (I.A.) Corporation v. The Republic of Ecuador, PCA Case No. 2012-10 | italaw",International Investment Agreement,UNCITRAL (1976),Ecuador-United States BIT,Ecuador-United States BIT,Manufacturing,2101.0,61.794117647058826,7898.350267379679,88.87266321754784,2.0,330.0,36,34,0.9444444444444444
2011_mesa_power_v_canada,3984.0,66.4,51198.95593220339,226.27186288224922,1.0,1717.0,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL, PCA Case No. 2012-17 | italaw",International Investment Agreement,UNCITRAL (1976),NAFTA,NAFTA,,3800.0,63.333333333333336,50540.36158192091,224.8118359471336,1.0,1717.0,60,60,1.0
2011_murphy_v_ecuador_ii,435.0,25.58823529411765,1895.2573529411768,43.534553551646496,1.0,184.0,"Murphy Exploration & Production Company International v. Republic of Ecuador, PCA Case No. 2012-16 (formerly AA 434) | italaw",International Investment Agreement,UNCITRAL (1976),Ecuador-United States BIT,Ecuador-United States BIT,"Mining and quarrying, including hydrocarbons (oil and gas)",435.0,25.58823529411765,1895.2573529411768,43.534553551646496,1.0,184.0,21,17,0.8095238095238095
2011_national_gas_v_egypt,64.0,64.0,,,64.0,64.0,"National Gas S.A.E. v. Arab Republic of Egypt, ICSID Case No. ARB/11/7  | italaw",International Investment Agreement,ICSID,Egypt-United Arab Emirates BIT,Egypt-United Arab Emirates BIT,,64.0,64.0,,,64.0,64.0,1,1,1.0
2011_nova_scotia_power_v_venezuela_ii,39.0,39.0,,,39.0,39.0,"Nova Scotia Power Incorporated v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/11/1 | italaw",International Investment Agreement,ICSID Additional Facility,Canada-Venezuela BIT,Canada-Venezuela BIT,,39.0,39.0,,,39.0,39.0,2,1,0.5
2011_oieg_v_venezuela,780.0,26.896551724137932,2152.810344827586,46.398387308478576,2.0,227.0,"OI European Group B.V. (OIEG) v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/25 | italaw",International Investment Agreement,ICSID,Netherlands-Venezuela BIT,Netherlands-Venezuela BIT,Manufacturing,780.0,26.896551724137932,2152.810344827586,46.398387308478576,2.0,227.0,29,29,1.0
2011_oxus_gold_v_uzbekistan,475.0,59.375,18651.410714285714,136.57016773177705,2.0,397.0,"Oxus Gold v. Republic of Uzbekistan, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),United Kingdom-Uzbekistan BIT,United Kingdom-Uzbekistan BIT,"Mining and quarrying, including hydrocarbons (oil and gas)",475.0,59.375,18651.410714285714,136.57016773177705,2.0,397.0,9,8,0.8888888888888888
2011_philip_morris_v_australia,572.0,26.0,2004.761904761905,44.7745676111105,3.0,198.0,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL, PCA Case No. 2012-12 | italaw",International Investment Agreement,UNCITRAL (2010),Australia-Hong Kong BIT,Australia-Hong Kong BIT,,572.0,26.0,2004.761904761905,44.7745676111105,3.0,198.0,23,22,0.9565217391304348
2011_rafat_v_indonesia,114.0,38.0,1039.0,32.2335229225724,16.0,75.0,"Rafat Ali Rizvi v. Republic of Indonesia, ICSID Case No. ARB/11/13 | italaw",International Investment Agreement,ICSID,Indonesia-United Kingdom BIT,Indonesia-United Kingdom BIT,,114.0,38.0,1039.0,32.2335229225724,16.0,75.0,5,3,0.6
2011_renco_v_peru_i,1350.0,28.72340425531915,1948.2913968547632,44.13945397096302,1.0,227.0,"The Renco Group, Inc. v. Republic of Peru [I], ICSID Case No. UNCT/13/1 | italaw",International Investment Agreement,,Peru-United States Trade Promotion Agreement,,"Mining and quarrying, including hydrocarbons (oil and gas)",1349.0,28.70212765957447,1948.5615171137836,44.14251371539441,1.0,227.0,48,47,0.9791666666666666
2011_ryan_and_others_v_poland,236.0,39.333333333333336,5765.466666666666,75.93067013181607,3.0,194.0,"Vincent J. Ryan, Schooner Capital LLC, and Atlantic Investment Partners LLC v. Republic of Poland, ICSID Case No. ARB(AF)/11/3 | italaw",International Investment Agreement,ICSID Additional Facility,Poland-United States BIT,Poland-United States BIT,,236.0,39.333333333333336,5765.466666666666,75.93067013181607,3.0,194.0,16,6,0.375
2011_shortt_v_venezuela,8.0,8.0,,,8.0,8.0,"Hortensia Margarita Shortt v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/30 | italaw",International Investment Agreement,ICSID,United Kingdom-Venezuela BIT,United Kingdom-Venezuela BIT,Transportation and storage,8.0,8.0,,,8.0,8.0,1,1,1.0
2011_st_marys_v_canada,148.0,16.444444444444443,44.777777777777786,6.691619966628244,6.0,26.0,"Saint Marys VCNA, LLC v. Government of Canada, PCA Case No. 2012-19 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),NAFTA,NAFTA,"Mining and quarrying, including hydrocarbons (oil and gas)",147.0,16.333333333333332,44.99999999999999,6.7082039324993685,6.0,26.0,9,9,1.0
2011_tenaris_and_talta_v_venezuela_i,320.0,80.0,7858.666666666667,88.649121071033,8.0,206.0,"Tenaris S.A. and Talta - Trading e Marketing Sociedade Unipessoal Lda. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/26 | italaw",International Investment Agreement,ICSID,"Luxembourg-Venezuela BIT,Portugal-Venezuela BIT","Luxembourg-Venezuela BIT,Portugal-Venezuela BIT",,320.0,80.0,7858.666666666667,88.649121071033,8.0,206.0,4,4,1.0
2011_tulip_real_estate_v_turkey,365.0,52.142857142857146,2038.8095238095236,45.15317844636769,4.0,138.0,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28 | italaw",International Investment Agreement,ICSID,Netherlands-Turkey BIT,Netherlands-Turkey BIT,,365.0,52.142857142857146,2038.8095238095236,45.15317844636769,4.0,138.0,7,7,1.0
2011_vigotop_v_hungary,188.0,188.0,,,188.0,188.0,"Vigotop Limited v. Hungary, ICSID Case No. ARB/11/22 | italaw",International Investment Agreement,ICSID,Cyprus-Hungary BIT,Cyprus-Hungary BIT,,188.0,188.0,,,188.0,188.0,1,1,1.0
